timestamp,E,F,G,H,I,J,S,T,U,V,W,L,total_signal,GR,ARI,NDVI,NDWI,T_over_S,U_over_S
2025-09-30T17:48:57,255.47866821289062,402.5252990722656,174.4219970703125,397.4814453125,429.89014689127606,208.82278442382812,2158.718994140625,867.2699584960938,503.7200622558594,413.4918212890625,254.9575958251953,27.9742431640625,6094.753016153972,0.14243486681294393,0.0009444723444562136,-0.7318634125628705,0.8022545411361455,0.4017521320978368,0.2333421179982658
2025-09-30T17:49:00,255.47866821289062,402.5252990722656,174.2516632080078,397.4814453125,429.75002034505206,208.82278442382812,2159.0691731770835,866.9979248046875,503.72007242838544,413.4918212890625,254.9575958251953,27.9742431640625,6094.520711263021,0.1423920422609826,0.0009500766629377023,-0.7319010719068073,0.8022545411361455,0.40156097617238207,0.23330427699412626
2025-09-30T17:49:02,255.47866821289062,402.5252990722656,174.2516632080078,397.4814453125,429.6098937988281,208.82278442382812,2159.0691731770835,867.2699584960938,504.2779032389323,413.2152404785156,254.9575958251953,27.9742431640625,6094.933868408204,0.1423920422609826,0.0009500766629377023,-0.7319971370308456,0.8022545411361455,0.4016869719926114,0.23356264333897384
2025-09-30T17:49:04,255.47866821289062,402.5252990722656,174.2516632080078,397.4814453125,429.6098937988281,208.82278442382812,2159.0691731770835,866.4538370768229,503.7200622558594,413.4918212890625,254.9575958251953,27.9742431640625,6093.836486816406,0.1423920422609826,0.0009500766629377023,-0.7319010719068073,0.8022545411361455,0.4013089751088571,0.23330427228259307
2025-09-30T17:49:06,255.47866821289062,402.5252990722656,174.2516632080078,397.4814453125,429.89014689127606,208.82278442382812,2158.3688151041665,867.5419921875,503.9989827473958,413.4918212890625,254.9575958251953,27.9742431640625,6094.78345743815,0.14243824632750668,0.0009500766629377023,-0.731825742637575,0.8022545411361455,0.4019433500505014,0.23350920344124412
2025-09-30T17:49:09,255.47866821289062,402.5252990722656,174.2516632080078,397.4814453125,429.75002034505206,208.82278442382812,2158.3688151041665,866.7258707682291,503.7200622558594,413.2152404785156,254.9575958251953,27.9742431640625,6093.271708170573,0.14243824632750668,0.0009500766629377023,-0.7319218305755315,0.8022545411361455,0.40156523051246895,0.23337997599430152
2025-09-30T17:49:11,255.47866821289062,402.5252990722656,174.2516632080078,397.4814453125,429.89014689127606,208.82278442382812,2158.0186360677085,866.9979248046875,503.44115193684894,413.2152404785156,254.9575958251953,27.9742431640625,6093.054799397786,0.1424613596069845,0.0009500766629377023,-0.7318841614753042,0.8022545411361455,0.4017564585931987,0.2332886025739832
2025-09-30T17:49:13,255.47866821289062,402.5252990722656,174.2516632080078,397.4814453125,429.75002034505206,208.82278442382812,2158.718994140625,866.7258707682291,503.16224161783856,413.2152404785156,254.9575958251953,27.9742431640625,6093.064066569011,0.14241514054672225,0.0009500766629377023,-0.7319594890925588,0.8022545411361455,0.40150009015567506,0.23308371445452764
2025-09-30T17:49:15,255.47866821289062,402.5252990722656,174.2516632080078,397.4814453125,429.6098937988281,208.82278442382812,2157.66845703125,866.1817830403646,503.44115193684894,413.2152404785156,254.9575958251953,27.9742431640625,6091.608225504557,0.14248448038880673,0.0009500766629377023,-0.7318464817874147,0.8022545411361455,0.40144341000013956,0.23332646417306246
2025-09-30T17:49:17,255.47866821289062,402.5252990722656,174.2516632080078,397.4814453125,429.6098937988281,208.82278442382812,2157.66845703125,866.4538370768229,503.44115193684894,413.2152404785156,254.9575958251953,27.9742431640625,6091.880279541016,0.14248448038880673,0.0009500766629377023,-0.7318464817874147,0.8022545411361455,0.40156949704357375,0.23332646417306246
2025-09-30T17:49:20,255.47866821289062,402.5252990722656,174.2516632080078,397.16025797526044,429.89014689127606,208.82278442382812,2158.3688151041665,866.4538370768229,503.44115193684894,413.2152404785156,254.9575958251953,27.9742431640625,6092.539703369141,0.1424010437726199,0.0009500766629377023,-0.7319218305755315,0.8022545411361455,0.40143919380849946,0.23325075326042088
2025-09-30T17:49:24,256.40685017903644,403.86480712890625,174.93299865722656,398.6056416829427,431.15122477213544,208.68865966796875,2157.3184407552085,865.6377156575521,502.8833312988281,414.04498291015625,256.0709533691406,27.9742431640625,6097.579849243164,0.14297962163807793,0.0009246471307172667,-0.73113373490145,0.8030296339773344,0.4012563464457848,0.23310574915531926
2025-09-30T17:49:26,255.47866821289062,402.74854532877606,174.76266479492188,397.6420491536458,430.1703796386719,209.22512817382812,2159.0691731770835,867.2699584960938,503.7200622558594,413.4918212890625,254.9575958251953,27.9742431640625,6096.510289510092,0.14249565770967773,0.0009425053341370043,-0.7319010719068073,0.8022545411361455,0.4016869719926114,0.23330427228259307
2025-09-30T17:50:20,258.26318359375,406.76710001627606,175.78466796875,400.2116292317708,433.25304158528644,216.60166931152344,2293.8797200520835,915.6934204101562,530.4958902994791,420.4064025878906,260.52435302734375,28.295785903930664,6340.176863988241,0.1352541035567428,0.0010720086838512518,-0.7415180128949456,0.8040594675382818,0.399189814708055,0.2312657833199005
2025-09-30T17:50:23,257.1029764811198,404.98106892903644,175.10333251953125,398.6056416829427,431.2913411458333,215.5287119547526,2276.0216471354165,906.9880777994791,525.4754231770834,419.0234781901042,259.0398864746094,27.9742431640625,6297.135828653972,0.1357404729836368,0.0010711605261047577,-0.7407076341335203,0.8050671358982928,0.3984971227936287,0.23087452785804685
2025-09-30T17:50:25,256.40685017903644,404.0880635579427,174.76266479492188,398.1238505045573,430.73085530598956,212.98045857747397,2236.103759765625,893.6580200195312,517.9447224934896,417.08740234375,257.55540974934894,27.9742431640625,6227.416300455729,0.13789402925177027,0.0010267795175367463,-0.7378424595143876,0.8040536744353775,0.39964962096088025,0.23162821502870576
2025-09-30T17:50:27,256.1748046875,403.86480712890625,174.76266479492188,397.9632568359375,430.5907389322917,211.63926696777344,2207.7410481770835,884.4085896809896,513.2031860351562,415.7044677734375,256.8131815592448,27.9742431640625,6180.840255737305,0.13959580251329198,0.0009970248692250695,-0.7356455648792897,0.8035429886608118,0.4005943497817553,0.23245624139611146
2025-09-30T17:50:29,256.1748046875,403.1950378417969,174.76266479492188,397.8026529947917,430.17038981119794,210.70044453938803,2191.9839680989585,878.9677530924479,510.13511149088544,415.15130615234375,256.0709533691406,27.9742431640625,6153.0893300374355,0.14050458149420575,0.0009759714927879675,-0.7344423321243749,0.8030296339773344,0.4009918712383422,0.23272757415890694
2025-09-30T17:50:32,255.94275919596353,403.1950378417969,174.76266479492188,397.8026529947917,430.17038981119794,210.29808553059897,2181.479248046875,875.4311930338541,508.1827087402344,414.8747253417969,256.0709533691406,27.9742431640625,6136.184661865234,0.14115457618153415,0.0009668909259661802,-0.7334293004347983,0.8030296339773344,0.4013016368675734,0.23295326288124044
2025-09-30T17:51:10,258.26318359375,406.76710001627606,175.9550018310547,400.3722229003906,433.25304158528644,216.19931030273438,2284.4253743489585,911.0687052408854,527.9856567382812,420.12982177734375,260.1532389322917,28.617328643798828,6323.189985911053,0.13585008316317265,0.001057909575479364,-0.7408017835283889,0.8017988544746119,0.39881745119405887,0.23112405538252814
2025-09-30T17:51:12,257.1029764811198,404.98106892903644,175.10333251953125,398.6056416829427,431.7117106119792,215.2604777018229,2271.4696451822915,904.2676595052084,524.0808512369791,418.74688720703125,258.66876220703125,27.9742431640625,6287.973256429036,0.13601249550414468,0.0010653789692295409,-0.7404714211088542,0.8048147511721314,0.3980980601801696,0.230723246664791
2025-09-30T17:51:14,256.63889567057294,404.3113199869792,174.93299865722656,398.4450378417969,430.73085530598956,213.11457316080728,2233.6526692708335,892.8418986002604,517.6658121744791,417.08740234375,257.55540974934894,27.9742431640625,6224.951115926107,0.13815131926481625,0.001024162675036324,-0.737592526284103,0.8040536744353775,0.3997227997366864,0.2317575240305687
